,1239-5-10-ITS,1250-5-10-ITS,13-5-10-ITS,1338-5-10-ITS,1387-5-10-ITS,522-5-10-ITS,672-5-10-ITS,717-5-10-ITS,856-5-10-ITS,98-5-10-ITS,1859-5-10-ITS2,1601-5-10-ITS2,1619-5-10-ITS2,1832-5-10-ITS2,1850-5-10-ITS2,1875-5-10-ITS2,1973-5-10-ITS2,2355-5-10-ITS2,2398-5-10-ITS2,2500-5-10-ITS2,2352-5-10-ITS2,2537-5-10-ITS2,2597-5-10-ITS2,2629-5-10-ITS2,2893-5-10-ITS2,2923-5-10-ITS2,2869-5-10-ITS2,3239-5-10-ITS2,3381-5-10-ITS2,3409-5-10-ITS2,3667-5-10-ITS2,3682-5-10-ITS2,3779-5-10-ITS2,3907-5-10-ITS2,473-5-10-ITS2,554-5-10-ITS2
ASV7668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001059388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001075751,0,0,0,0,0,0,0,0,0,0,0
ASV1895,0,0,0,0,0,0.000715341,0.000377209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380016,0,0,0.000713295,0,0,0,0,0,0,0,0,0
ASV4266,0,0,0,0,0,0,0,0,0,0,0,0.001096324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2014,0,0,0,0.001107224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5737,0,0,0,0,0,0,0,0,0,0,0,0,0.001121407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001138767,0
ASV2819,0,0,0,0.001139318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3560,0,0,0,0,0,0,0.001167553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001175549,0,0,0,0,0,0
ASV5132,0,0,0,0,0,0,0,0,0.00120081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001204445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001204555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001214463,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001233672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1139,0,0,0,0,0.001239432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2464,0,0,0,0,0,0,0,0,0,0.000435141,0,0,0,0,0,0,0.000840248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001292454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7425,0,0,0,0,0,0,0,0,0,0,0.001311093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001312951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001347335,0,0,0,0,0,0,0,0,0
ASV6507,0,0,0,0,0,0,0,0,0,0,0,0,0.001357493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001370973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001371742,0,0,0,0,0,0,0,0,0,0
ASV3599,0,0,0,0,0.001372228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3210,0,0,0,0,0,0,0.001383101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001386619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1306,0,0.001415353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001430647,0,0,0,0,0,0,0,0,0,0,0,0
ASV7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001436059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2553,0,0,0.001461605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1742,0,0,0,0,0,0,0,0,0,0.000388519,0,9.14E-05,0.000472171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435903,0,0,0,0,0,0,0,0,7.57E-05
ASV6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001464129,0
ASV2842,0,0,0,0.001476299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149193,0,0,0,0,0,0,0,0
ASV762,0.000470004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001028605,0,0,0,0,0,0
ASV5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001521588,0,0,0,0,0,0,0
ASV3445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001535185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001572583,0
ASV5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001572583,0
ASV1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001579665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001582557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001587823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4168,0,0,0,0,0,7.04E-05,0,0,0,0,0,0,0,0,0,0,0.001522949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV532,0,0,0,0,0.001593555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2570,0,0.001597979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5411,0,0,0,0.000192561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001436059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV511,0,0,0,0,0.001018105,0,0,0,0,0,0,0,0,0,0.000615439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1189,0,0,0,0,0.00163782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4857,0,0,0,0,0,0,0.000287398,0,0,0,0,0,0,0,0,0,0,0.000930793,0.000430818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001661468,0,0,0,0,0,0,0,0
ASV4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001661468,0,0,0,0,0,0,0,0
ASV3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001670477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167654,0,0,0,0,0,0,0,0,0,0,0,0
ASV3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167654,0,0,0,0,0,0,0,0,0,0,0,0
ASV5323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001703878,0,0,0
ASV1721,0,0,0,0,0,0,0,0,0.001715442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2532,0,0,0,0.001717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1505,0,0,0,0,0,0.000809156,0,0,0.000960648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4768,0,0,0,0,0.001770617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2417,0,0,0,0,0,0,0,0,0,0.001771644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00089362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088308
ASV2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001140047,0,0,0,0,0,0,0,0,0,0,0.000650724,0
ASV332,0,0,0,0,0,0,0,0,0,0.001802726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV425,0,0,0,0,0.001814882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3703,0,0,0,0,0,0,0.00030536,0,0.001509589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001821695,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4160,0,0,0,0,0,0,0,0,0.00147528,0,0,0,0,0,0,0,0,0,0,0.000396177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000815914,0,0,0,0,0,0,0,0,0.001120574,0,0,0,0,0,0,0,0,0,0,0
ASV2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001944786,0,0,0,0,0,0,0,0,0,0,0,0
ASV3821,0.001947158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1949,0,0,0,0,0,0,0,0,0,0.002004755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002010483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2013,0,0,0.002040732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002042506,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002048104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV260,0,0,0,0,0,0,0,0,0,0.002113541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002114978,0,0,0,0
ASV2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002119965,0,0,0,0,0,0,0,0,0,0
ASV2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002129451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2981,0,0,0,0,0,0,0,0.002154471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002182317,0,0,0,0,0,0,0,0,0,0
ASV4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001312951,0,0,0,0,0,0,0,0.000881661,0,0,0,0,0,0
ASV4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210062,0,0,0,0,0,0,0,0,0,0,0.000101723,0,0,0,0,0,0,0,0
ASV3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001149803,0.001077045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002228235,0,0,0,0,0
ASV1656,0,0,0,0.002246542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002263318,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002307815,0,0,0,0,0
ASV4630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002331761,0
ASV3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002338023,0,0,0,0,0,0,0,0,0
ASV1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002372937,0,0
ASV246,0,0,0,0,0.00057545,0,0,0.001803743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3336,0.002417162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4057,0.000705006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001752081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2232,0,0,0,0,0,0,0,0,0.00030878,0.000233111,0,0,0,0,0.00137741,0,0,0,0,0,0,0,0.000607232,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934754,0,0,0,0,0,0,0,0,0,0.001609478,0,0,0,0,0,0,0,0,0,0,0,0
ASV865,0,0,0,0,0,0,0,0,0,0.000466222,0,0,0,0,0.002080769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002556428,0,0,0,0,0,0,0,0,0,0
ASV1675,0,0,0.00260607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3233,0,0,0,0,0,0,0,0,0.002607472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3783,0,0,0,0,0.00261166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5085,0,0,0,0,0,0,0,0,0,0,0.002622187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1683,0,0,0,0,0,0,0.002622503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002637595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000820585,0.000155412,0,0.001587823,0,0,0,0,0,0,0,0,0.000079255,0,0,0,0,0,0,0,0,0
ASV742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001114117,0,0,0,0.001572583,0
ASV4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002702703,0,0,0
ASV1883,0,0,0,0,0,0,0,0.002705614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2372,0,0,0,0,0,0,0,0,0.002470237,0,0,0,0,0,0.000351679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002835837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002872119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002956636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000547525,0,0,0,0,0,0,0,0.00031176,0,0,0,0,0.002148655,0,0,0,0,0
ASV1688,0,0,0,0,0,0,0,0,0,0,0.000364193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002547022,0,0,0,0,0.000216908,0
ASV928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003153398,0,0,0,0,0,0,0,0
ASV4173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003178164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001507862,0,0,0,0.001711289,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003282378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001260372,0,0,0,0,0,0.002042506,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003302937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV885,0,0,0,0,0,0,0.000592758,0,0,0,0,0,0,0.002741946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003367003,0,0,0,0,0,0,0,0,0,0
ASV1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003427432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001025731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002428122,0,0
ASV1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003501512,0,0,0,0,0
ASV1851,0,0,0,0,0,0,0,0,0,0,0,0.003502147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2099,0,0,0,0,0,0,0,0.003507278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1018,0,0,0,0.000513495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003036834,0,0,0,0,0,0
ASV1471,0,0,0,0.003674701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003723171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003739017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2048,0,0,0,0.001043037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000792354,0,0,0,0,0.002061856,0,0,0,0,0,0,0,0,0,0,0
ASV1782,0,0,0,0,0,0,0,0.004008317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1487,0,0,0,0,0,0,0.004041529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2934,0,0,0,0,0.002921517,0,0,0,0,0,0,0,0,0,0,0,0.001155341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV295,0,0,0,0,0.001682086,0,0,0,0,0,0.000291354,0,0,0,0,0,0,0,0,0.002129451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004123711,0,0,0,0,0,0,0,0,0,0,0
ASV1756,0,0,0,0,0.002390332,0,0,0,0,0,0.001748124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1844,0,0,0,0,0,0,0,0.004183681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2776,0,0,0,0,0.004205214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2594,0,0,0,0,0,0,0,0,0,0.000139867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004085753,0,0,0,0
ASV2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004236375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004247234,0,0,0,0,0,0,0,0,0,0,0,0
ASV2238,0.004263605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV872,0,0,0,0,0,0,0,0.004283889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433816,0
ASV2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004359326,0,0,0,0,0,0
ASV1538,0,0,0,0.000112327,0,0,0,0,0.000240162,0,0,0,0,0,0,0,0,0,0,0.00376368,0,0,0,0.000312954,0,0,0,0,0,0,0,0,0,0,0,0
ASV2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004477908,0,0,0,0,0,0,0,0,0
ASV1151,0,0,0,0,0,0,0.004652249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004718364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2660,0,0,0,0,0,0,0,0,0,0,0,0,0.004721714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1069,0,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003928171,0,0.000915503,0,0,0,0,0,0,0,0
ASV2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002921805,0,0,0.002097709,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005143025,0,0,0,0,0,0
ASV1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005187352,0,0
ASV2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005199462,0,0,0,0,0,0,0,0,0,0,0
ASV1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005216576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2920,0,0,0,0,0,0,0,0,0,0,0,0,0.005252907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
